,Microsoft,Apple,Amazon,Google,Facebook,Johnson & Johnson,Walmart,Procter & Gamble,JPMorgan Chase,UnitedHealth Group,Intel,Verizon,AT&T,The Home Depot,Merck,Pfizer,CocaCola,Bank of America,Netflix,Pepsi,Disney,Cisco,NVIDIA,Exxon,Abbott Laboratories,Oracle,Comcast,Adobe,Chevron,Eli Lilly,Covid-19,Pandemic,presidential election,Lockdown,Face masks,Coronavirus,Quarantine,EDD,sba loans,unemployment check,swine flu,flu,zika
2018-01-17,47.7,35.69,60.9,66.03,37.26000000000001,33.15,32.4,28.49,33.0,42.40000000000001,21.3,28.0,28.8,18.630000000000006,56.99999999999999,27.6,18.8,40.42,47.6,17.48,29.52,49.50000000000001,60.83,29.9,15.39,47.52,43.66,39.99,32.12,21.06,0.0,1.42,0.65,1.5,1.3,0.0,0.87,12.8,1.7999999999999998,1.9,1.9,49.64,4.0
2018-01-18,49.82,37.84,68.6,68.86999999999999,37.72,35.49,33.0,20.72,34.32,58.40000000000001,23.43,29.75,28.8,20.790000000000006,44.46,24.84,27.6,39.48,44.1,18.17,29.93,52.8,64.68,28.06,17.29,48.6,47.79,39.99,30.8,25.92,0.0,1.66,0.78,1.06,1.32,0.0,0.66,12.16,3.0,1.76,1.48,57.12000000000001,4.8500000000000005
2018-01-19,46.11,35.69,65.8,65.32,37.26000000000001,30.42,34.2,12.58,30.360000000000007,60.0,22.72,32.2,30.4,20.790000000000006,38.76,22.540000000000006,32.0,42.77,45.5,22.77,29.93,45.65000000000001,59.29,27.14,10.45,51.84,47.79,38.27,29.92,17.82,0.0,1.34,0.64,1.34,1.2,0.0,0.87,11.68,2.52,1.7,1.46,59.84,3.9
2018-01-20,31.8,38.27,64.39999999999999,38.34,40.02,14.04,40.8,9.99,16.5,32.800000000000004,17.75,29.05,27.6,19.44,11.4,15.18,27.200000000000006,35.72,57.4,23.0,34.44,20.35,60.83,23.0,16.34,21.06,47.79,24.51,31.68,10.260000000000002,0.0,1.34,0.49,1.16,1.0,0.0,0.67,8.8,2.19,0.88,0.92,58.48,2.95
2018-01-21,31.8,37.41,65.8,38.34,39.1,19.89,38.4,9.62,17.16,27.200000000000006,15.62,27.3,24.0,18.630000000000006,20.52,13.34,21.6,22.56,60.9,20.7,36.08,19.25,53.9,19.78,9.88,16.740000000000002,43.07,23.22,28.16,11.34,0.0,1.6,0.56,0.72,1.52,0.0,0.65,8.0,1.41,1.44,0.8200000000000001,47.6,3.8
2018-01-22,47.7,34.4,63.7,65.32,36.34,34.32,32.4,12.21,35.64,56.8,19.17,26.95,26.0,18.9,41.61,21.16,16.400000000000002,37.13,46.9,19.78,29.11,45.65000000000001,61.6,27.14,10.07,43.74,46.02,38.27,29.92,27.0,0.0,0.94,0.58,1.08,1.52,0.0,0.71,15.84,2.22,1.6,1.38,52.36000000000001,3.8
2018-01-23,53.0,35.69,62.3,68.86999999999999,36.34,27.69,31.8,36.26,32.34,34.4,23.43,28.7,27.6,17.28,48.45,24.380000000000006,20.4,39.95,46.2,22.08,29.52,51.7,70.07000000000001,28.98,16.91,54.0,47.79,43.0,27.28,19.98,0.0,1.46,0.81,1.26,1.16,0.0,0.72,16.0,2.94,1.54,1.34,58.48,3.5500000000000003
2018-01-24,50.35,36.12,60.9,69.58,35.88,24.18,31.8,20.35,45.54,69.60000000000001,21.3,28.35,28.0,17.82,48.45,27.14,27.200000000000006,37.6,43.4,20.47,30.75,53.35,69.3,29.9,11.97,52.92,46.61,43.0,26.4,35.64,0.0,1.24,0.67,1.06,1.02,0.0,0.73,12.0,2.79,1.92,1.14,57.8,3.95
2018-01-25,49.82,35.26,59.49999999999999,71.0,36.8,27.3,32.4,37.0,35.64,39.2,24.14,28.35,26.8,19.17,39.33,24.84,10.4,37.6,43.4,21.62,29.93,51.15000000000001,60.06,34.5,15.58,52.92,46.61,41.28,29.48,27.0,0.0,1.52,0.67,1.54,1.48,0.0,0.89,12.0,2.46,1.76,1.26,61.2,4.15
2018-01-26,45.05,36.55,56.7,67.45,36.34,26.91,34.2,16.65,34.980000000000004,32.0,26.27,28.7,28.4,19.17,45.03,28.98,19.200000000000006,42.3,46.2,20.01,30.75,46.75000000000001,59.29,30.82,5.32,46.98,47.2,37.41,29.48,25.380000000000006,0.0,1.86,0.75,1.26,1.06,0.0,1.0,12.96,2.31,1.4,1.12,64.60000000000001,4.3
2018-01-27,33.92,38.27,61.6,38.34,39.1,24.96,42.0,19.61,24.42,23.200000000000006,19.17,30.45,26.8,21.6,23.94,18.86,40.0,37.13,59.49999999999999,18.630000000000006,36.49,20.9,58.52,26.68,12.35,22.14,47.2,23.65,29.92,12.96,0.0,1.52,0.46,0.74,1.34,0.0,0.7000000000000001,7.36,1.26,1.32,1.78,67.32000000000001,4.05
2018-01-28,33.39,38.27,65.1,39.05,39.1,14.82,40.8,24.42,10.56,32.0,17.75,28.35,27.6,22.14,23.94,13.8,27.200000000000006,24.91,64.39999999999999,19.09,37.31,16.5,50.82,22.540000000000006,10.07,21.6,41.3,25.37,29.04,10.260000000000002,0.0,2.0,0.45,0.76,1.72,0.0,0.63,7.84,1.02,1.3,1.36,58.48,3.8
2018-01-29,47.17,34.4,58.8,66.74,35.42,32.370000000000005,31.8,27.75,35.64,64.0,22.01,29.4,26.0,19.44,41.61,25.3,36.4,36.19,45.5,20.47,29.52,45.1,57.75,31.74,7.6,48.6,47.79,39.13,27.72,34.56,0.0,1.96,0.66,1.56,1.3,0.0,0.89,12.8,2.22,1.7,1.54,63.92,4.1000000000000005
2018-01-30,50.35,34.4,60.9,68.86999999999999,35.88,29.25,31.2,15.91,66.0,80.0,22.72,27.3,27.6,19.17,39.33,46.0,34.800000000000004,37.13,42.7,21.39,27.88,55.00000000000001,60.06,42.78,13.49,49.14,50.15,40.42,28.6,19.98,0.0,1.9,0.71,1.12,1.44,0.0,0.8,12.48,1.89,1.62,1.6,68.0,4.0
2018-01-31,50.35,34.4,60.2,69.58,36.34,38.22,31.2,19.98,37.62000000000001,64.8,19.17,29.4,27.6,19.98,43.31999999999999,38.18,20.4,38.54,38.5,20.47,27.06,53.35,65.45,46.0,15.2,50.22000000000001,45.43,41.28,30.8,54.0,0.0,1.82,1.0,1.26,1.42,0.0,0.72,12.48,2.76,1.9,1.62,61.88,4.25
2018-02-01,53.0,36.8,60.45,74.25,38.7,25.35,42.92,28.42,46.2,43.47,45.9,32.64,34.41,20.75,49.8,32.34,32.0,44.65,40.87,14.000000000000002,27.06,47.56,55.3,36.8,17.67,50.05,50.05,39.9,43.0,38.88,0.0,0.95,0.73,0.68,1.7,0.0,1.0,13.44,3.0,1.14,0.94,60.0,3.12
2018-02-02,48.23,37.2,59.15,69.75,38.27,26.91,44.08,29.4,30.250000000000004,26.91,41.31,33.660000000000004,33.3,22.75,42.0,37.8,39.0,47.0,42.7,14.28,27.88,41.18,53.2,46.0,18.05,46.75000000000001,47.3,37.8,41.71,28.62,0.0,0.81,0.87,1.0,1.4,0.0,0.8,12.18,1.77,1.16,0.78,57.6,2.88
2018-02-03,36.04,39.2,62.40000000000001,39.0,42.14,23.79,55.67999999999999,12.74,17.05,15.87,39.78,33.660000000000004,34.41,23.5,21.6,22.26,19.0,45.12,55.51,14.000000000000002,33.62,19.72,51.8,25.3,9.5,21.450000000000006,51.15000000000001,26.46,30.96,23.76,0.0,0.8300000000000001,0.49,0.56,1.94,0.0,0.6,9.66,1.3199999999999998,1.02,1.18,57.6,2.8000000000000003
2018-02-04,32.33,39.2,63.7,38.25,41.71,20.28,51.04,8.33,22.55,10.35,34.68,30.26,29.6,24.5,18.0,14.28,37.0,26.32,56.12,16.8,33.21,17.4,39.9,20.24,15.39,16.5,48.40000000000001,25.2,29.24,14.580000000000002,0.0,0.98,0.58,0.44,1.78,0.0,0.92,8.120000000000001,1.29,0.32,0.78,49.8,2.72
2018-02-05,46.64,34.0,57.2,63.75,38.7,28.86,37.7,24.01,29.700000000000006,37.95,44.37,29.92,30.71,19.5,39.0,37.8,39.5,37.13,39.65,28.000000000000004,27.06,41.76,51.1,35.88,11.97,42.35,47.3,35.7,36.98,27.0,0.0,0.71,0.76,0.6,1.26,0.0,0.67,13.160000000000002,1.62,2.0,1.0,49.8,3.28
2018-02-06,51.94000000000001,36.4,59.8,72.75,38.27,30.03,41.18,49.0,34.1,55.88999999999999,51.0,31.28,32.93,20.25,37.8,42.0,43.5,39.48,39.04,16.8,29.52,48.72,58.1,45.54,12.16,55.00000000000001,48.40000000000001,40.74,39.56,51.84,0.0,0.89,0.59,0.64,1.36,0.0,0.72,13.3,1.38,1.76,1.06,55.8,3.56
2018-02-07,51.94000000000001,36.0,59.15,67.5,39.13,25.74,41.18,35.28,36.85,47.61,45.39,29.92,32.56,17.75,46.2,39.48,22.0,38.07,39.65,14.000000000000002,28.29,45.82,56.7,36.34,19.0,51.7,43.45,41.16,37.84,52.92,0.0,0.8,0.86,0.76,1.36,0.0,0.86,11.62,2.64,1.38,0.84,51.6,3.6
2018-02-08,52.47000000000001,35.2,57.2,72.0,37.84,39.0,42.34,17.64,39.6,26.22,48.96,30.6,35.15,19.75,37.2,37.38,34.5,39.01,37.82,13.72,28.7,49.3,68.6,33.58,15.77,48.40000000000001,44.55,42.0,38.7,54.0,0.0,0.9,0.84,0.84,1.6,0.0,0.86,12.04,2.04,1.4,1.1,47.4,3.28
2018-02-09,47.7,37.2,57.2,68.25,38.7,38.61,42.92,18.13,55.00000000000001,31.05,48.96,29.92,33.3,18.25,39.0,32.34,38.5,42.3,40.26,13.44,28.7,41.76,70.0,32.2,10.64,43.45,48.40000000000001,37.8,39.99,39.42,0.0,0.8300000000000001,0.68,0.64,1.34,0.0,0.79,10.920000000000002,1.59,1.52,1.22,44.4,2.84
2018-02-10,32.86,39.6,61.1,39.0,41.28,21.45,52.78,0.0,13.750000000000002,31.05,51.0,33.32,37.0,21.5,26.4,19.32,37.5,39.48,53.07,24.64,34.03,19.14,48.3,24.380000000000006,6.2700000000000005,20.35,48.40000000000001,23.52,30.1,23.76,0.0,0.76,0.49,0.56,2.0,0.0,0.63,9.24,1.68,1.16,2.0,48.0,3.08
2018-02-11,31.270000000000003,40.0,65.0,39.75,41.28,16.77,51.04,12.25,14.85,10.35,39.27,31.28,35.15,22.0,23.4,15.96,26.0,25.38,61.0,14.28,36.9,16.82,46.2,20.7,9.31,23.1,41.25,26.04,30.53,14.580000000000002,0.0,0.95,0.55,0.64,1.96,0.0,0.94,8.260000000000002,1.11,1.44,0.8,45.0,3.08
2018-02-12,48.23,36.4,60.45,69.75,38.27,36.27,42.92,24.5,40.7,56.58,43.86,30.26,32.93,19.5,34.2,31.5,28.0,37.6,40.87,13.44,31.98,43.5,54.6,32.660000000000004,17.29,48.95,48.95,36.96,32.25,41.040000000000006,0.0,1.0,0.84,0.56,1.74,0.0,0.68,14.000000000000002,1.38,0.74,0.84,50.4,3.84
2018-02-13,51.41,36.0,56.55,72.75,37.84,31.59,42.34,21.07,45.65000000000001,69.0,48.45,29.58,31.45,18.25,36.6,35.28,25.0,38.07,36.6,15.12,29.52,46.98,52.5,31.74,7.03,50.05,43.45,40.74,32.68,27.540000000000006,0.0,0.92,0.9,0.76,1.54,0.0,0.84,13.86,0.93,1.68,0.8,50.4,3.24
2018-02-14,48.23,34.0,51.35,70.5,39.99,33.15,40.6,35.77,29.700000000000006,31.05,42.84,28.9,28.86,17.5,60.0,34.44,28.5,36.66,35.99,14.28,26.24,51.04,54.6,28.98,7.03,52.8,41.8,36.54,32.68,42.12000000000001,0.0,0.96,0.94,0.96,1.26,0.0,0.75,12.18,1.59,1.9,0.94,42.0,2.56
2018-02-15,47.7,34.0,53.3,71.25,40.85,28.86,38.86,21.56,48.95,53.81999999999999,42.33,29.92,32.93,18.75,45.0,31.5,22.5,39.48,37.82,15.400000000000002,27.88,57.99999999999999,50.4,25.76,16.15,49.50000000000001,44.0,38.64,36.12,28.62,0.0,0.66,0.84,3.08,1.16,0.0,0.8200000000000001,12.46,1.44,0.86,1.14,37.8,2.8000000000000003
2018-02-16,48.23,35.2,54.6,62.25,39.99,28.47,42.34,25.48,29.15,62.78999999999999,42.33,31.96,32.93,18.0,37.2,29.4,29.5,45.59,39.65,14.000000000000002,30.75,43.5,48.3,29.9,14.44,45.1,55.00000000000001,34.86,37.41,18.9,0.0,0.74,0.74,4.0,1.22,0.0,0.7000000000000001,11.48,2.1,1.06,0.64,35.4,3.08
2018-02-17,31.8,39.6,57.85,38.25,41.71,15.6,50.46,12.74,21.450000000000006,31.05,37.74,33.32,36.26,21.25,16.8,19.32,22.5,38.07,50.02,14.000000000000002,38.95,17.4,44.1,20.7,8.36,20.35,45.65000000000001,24.36,30.53,14.580000000000002,0.0,0.64,0.58,1.16,1.16,0.0,0.5700000000000001,8.120000000000001,1.11,0.78,0.7000000000000001,32.4,2.56
2018-02-18,32.86,39.2,62.40000000000001,37.5,43.0,22.23,53.36,8.33,13.750000000000002,20.7,35.7,31.28,31.45,25.0,17.4,17.64,19.0,25.38,57.95,15.68,41.0,15.659999999999998,39.9,19.78,16.91,19.25,39.6,21.0,28.38,11.34,0.0,0.77,0.75,0.84,1.98,0.0,0.6,8.82,0.75,0.78,0.32,30.6,3.48
2018-02-19,44.52,36.0,60.45,48.75,39.56,23.79,47.56,11.27,26.950000000000006,45.54,36.21,30.26,32.19,23.75,39.0,19.32,26.5,35.25,46.97,13.160000000000002,34.44,33.64,44.1,21.62,13.68,31.9,47.85,31.92,31.82,25.92,0.0,0.81,0.72,0.84,1.8,0.0,0.71,11.760000000000002,1.47,1.28,0.56,31.2,2.8000000000000003
2018-02-20,49.29,34.4,57.2,64.5,38.7,31.59,41.18,10.78,30.800000000000004,35.19,39.27,29.92,32.19,24.5,34.8,28.14,38.0,41.36,39.04,12.32,31.98,43.5,47.6,28.98,12.35,47.85,43.45,39.9,32.68,23.22,0.0,0.73,1.0,2.08,1.58,0.0,0.61,13.72,1.89,1.5,0.9,29.4,3.36
2018-02-21,49.82,32.800000000000004,55.25,67.5,39.13,28.47,42.34,17.64,25.85,52.44,41.82,30.26,31.82,21.0,34.2,32.76,25.5,41.36,37.21,10.920000000000002,29.52,46.98,46.9,33.120000000000005,17.48,49.50000000000001,42.90000000000001,38.64,36.98,29.160000000000004,0.0,0.73,0.8200000000000001,2.72,1.28,0.0,0.7000000000000001,14.000000000000002,1.41,1.04,0.72,25.8,3.84
2018-02-22,50.35,34.4,55.9,68.25,38.7,31.98,45.82,14.21,36.85,38.64,45.9,31.96,34.41,20.25,36.0,29.82,37.5,40.89,37.82,11.2,29.52,46.98,46.9,28.06,5.13,48.40000000000001,45.65000000000001,39.48,31.82,32.40000000000001,0.0,0.73,0.97,3.0,1.28,0.0,0.6,12.88,2.19,1.6,0.66,22.8,3.56
2018-02-23,46.11,34.4,55.9,65.25,38.27,25.74,46.4,7.35,46.2,31.05,40.29,32.300000000000004,32.56,18.5,40.8,28.98,16.0,43.71,39.65,11.760000000000002,29.52,40.6,51.1,30.82,7.98,47.3,45.65000000000001,36.12,34.4,40.5,0.0,0.62,0.8300000000000001,3.2,1.16,0.0,0.5700000000000001,11.760000000000002,0.96,0.48,0.46,21.0,2.84
2018-02-24,33.39,38.0,60.45,38.25,40.85,14.04,57.99999999999999,16.66,15.400000000000002,15.87,37.23,34.0,36.63,21.25,15.0,19.32,19.0,39.95,55.51,13.160000000000002,36.08,19.14,39.2,22.540000000000006,9.31,24.200000000000006,44.0,23.94,32.25,10.8,0.0,0.59,0.52,1.04,1.96,0.0,0.41,8.96,1.68,0.88,0.32,19.8,2.68
2018-02-25,35.51000000000001,38.40000000000001,65.0,39.75,41.28,20.67,57.42,8.33,7.700000000000001,31.05,37.74,32.300000000000004,31.45,23.5,16.2,19.32,18.5,25.38,59.17,12.32,37.72,15.079999999999998,44.8,18.86,12.54,19.8,43.45,23.1,28.81,23.76,0.0,0.5,0.59,0.72,1.64,0.0,0.45,8.4,1.29,0.78,0.52,18.0,2.96
2018-02-26,51.41,36.0,59.15,71.25,37.41,31.98,45.82,21.07,30.250000000000004,60.03,41.82,30.94,32.19,23.75,35.4,35.28,50.0,38.07,42.09,12.32,30.75,46.98,53.9,30.82,15.77,47.3,46.75000000000001,38.64,31.82,30.24,0.0,0.61,0.75,1.84,1.86,0.0,0.8,13.160000000000002,1.38,0.74,0.4,19.2,3.8
2018-02-27,51.94000000000001,35.2,58.5,72.0,37.84,37.44,42.92,21.07,33.0,47.61,40.29,31.28,33.67,18.0,37.2,31.5,19.0,40.89,38.43,12.32,28.7,47.56,45.5,33.120000000000005,10.45,46.2,47.85,40.32,28.81,27.540000000000006,0.0,0.54,0.92,1.92,1.2,0.0,0.64,12.46,1.38,1.12,0.66,18.6,4.0
2018-02-28,51.94000000000001,34.800000000000004,57.85,75.0,38.27,35.49,44.08,17.64,36.85,47.61,41.31,31.96,33.3,18.0,36.6,31.5,28.0,43.71,37.82,12.04,28.7,48.72,47.6,28.52,12.16,48.95,46.75000000000001,40.74,33.97,38.34,0.0,0.61,0.87,2.48,1.32,0.0,0.8200000000000001,11.340000000000002,2.19,1.86,0.36,16.8,3.48
2018-03-01,51.0,30.78,59.15,72.0,38.27,20.35,47.4,24.96,42.6,34.32,40.42,28.22,34.71,17.92,44.55,26.0,36.92,42.78,41.58,19.78,31.98,50.96000000000001,41.48,32.25,8.64,45.65000000000001,48.95,37.31,33.97,30.21,0.0,0.95,0.77,3.0,0.98,0.0,0.8300000000000001,13.160000000000002,0.99,0.66,0.43,16.0,3.24
2018-03-02,46.41,30.02,59.8,66.24,38.27,31.08,47.4,19.5,32.4,26.4,39.95,31.96,39.0,17.92,43.45,27.6,15.6,42.78,45.36,19.09,31.57,43.68000000000001,41.48,27.09,8.48,41.25,54.45,36.49,37.41,43.46,0.0,0.63,0.63,2.07,1.08,0.0,0.88,11.340000000000002,1.65,0.5,0.73,14.56,2.88
2018-03-03,32.13,33.82,61.75,38.88,41.28,19.61,60.0,7.800000000000002,21.0,11.88,37.13,34.0,38.22,25.480000000000004,24.200000000000006,16.400000000000002,29.64,40.94000000000001,58.59,17.25,37.31,23.520000000000003,39.44000000000001,24.94,4.0,20.9,55.00000000000001,23.37,39.13,21.73,0.0,0.52,0.37,1.23,1.14,0.0,0.6900000000000001,9.38,3.0,0.67,0.73,13.44,2.6
2018-03-04,31.62,34.58,65.0,38.16,40.85,10.73,58.2,0.0,28.2,11.88,32.43,28.9,35.49,26.6,25.85,12.8,37.96,25.76,63.0,21.85,39.77,21.840000000000003,30.6,17.2,12.16,20.35,46.75000000000001,23.78,35.26,33.92,0.0,0.45,0.53,0.57,2.0,0.0,0.6900000000000001,10.080000000000002,1.47,0.59,0.3,13.28,2.6
2018-03-05,46.92,31.16,59.8,67.67999999999999,37.41,32.19,47.4,12.87,34.2,25.74,37.6,27.540000000000006,36.27,21.28,44.0,30.8,35.88,38.64,46.62,17.94,34.03,45.36000000000001,38.08000000000001,27.95,8.96,42.35,46.75000000000001,37.72,36.98,29.15,0.0,0.65,0.84,2.46,1.08,0.0,0.91,12.46,1.65,0.79,0.54,13.6,3.8
2018-03-06,47.43,31.54,57.85,70.56,37.41,24.79,44.4,38.22,40.8,22.44,43.71,27.200000000000006,35.49,19.040000000000006,46.2,36.4,40.56,38.18,42.21,19.32,33.21,53.2,42.16,29.67,13.44,46.2,48.40000000000001,38.13,43.0,53.0,0.0,0.6900000000000001,0.73,1.86,1.1,0.0,0.88,12.32,2.28,0.87,0.49,12.96,3.48
2018-03-07,46.92,30.02,59.15,68.39999999999999,38.27,24.42,46.2,25.74,37.8,29.040000000000006,41.36,26.860000000000007,33.54,20.72,54.45,32.800000000000004,37.96,35.88,45.99,18.630000000000006,33.21,56.00000000000001,42.16,27.95,7.84,46.2,47.85,39.77,42.14,29.68,0.0,0.87,0.9,1.23,0.98,0.0,0.81,11.9,1.86,0.86,0.66,13.6,3.76
2018-03-08,49.47,30.4,58.5,69.12,39.13,30.71,45.0,26.130000000000006,58.8,42.24,42.77,27.200000000000006,31.98,21.56,47.3,33.2,18.2,35.42,45.99,18.86,31.98,48.16,37.40000000000001,29.24,10.24,45.65000000000001,50.05,38.13,38.27,38.69000000000001,0.0,0.99,0.73,1.2,1.04,0.0,0.85,11.340000000000002,1.26,0.75,1.0,11.84,3.48
2018-03-09,44.37,30.78,55.25,66.96,37.84,28.49,46.2,26.91,42.6,30.360000000000007,43.71,28.22,34.71,21.840000000000003,41.8,30.4,23.4,40.94000000000001,47.88,16.560000000000002,32.8,47.6,39.44000000000001,30.53,8.16,43.45,51.15000000000001,35.66999999999999,31.82,37.63,0.0,0.68,0.62,1.7999999999999998,1.26,0.0,0.74,10.920000000000002,2.13,0.9,0.46,12.0,3.04
2018-03-10,31.62,35.34,61.1,38.16,40.85,11.84,57.0,15.6,24.6,19.14,35.72,29.24,32.370000000000005,22.4,39.6,12.0,27.04,36.8,58.59,18.86,38.13,19.040000000000006,36.72000000000001,18.92,16.0,21.450000000000006,46.75000000000001,21.73,38.27,23.85,0.0,0.6,0.41,1.05,1.2,0.0,0.66,8.680000000000001,1.74,0.89,0.26,11.52,2.72
2018-03-11,29.58,34.2,63.7,39.6,41.28,12.95,54.6,0.0,10.2,31.020000000000003,34.309999999999995,26.860000000000007,32.370000000000005,24.92,25.85,16.400000000000002,21.32,23.46,63.0,18.630000000000006,41.0,16.240000000000002,34.68,17.2,9.92,15.400000000000002,42.35,20.5,31.39,15.9,0.0,0.8,0.61,0.33,1.58,0.0,0.7000000000000001,10.36,1.23,0.73,0.39,10.72,3.52
2018-03-12,45.39,31.16,60.45,64.8,37.84,31.82,45.6,6.63,21.0,29.040000000000006,41.83,27.540000000000006,34.71,23.520000000000003,53.35,34.0,31.72,36.8,47.25,17.94,34.44,44.24,36.72000000000001,27.95,6.88,47.3,46.75000000000001,36.08,39.13,33.39,0.0,1.0,0.74,1.08,1.26,0.0,0.98,14.000000000000002,1.02,0.93,0.72,11.36,2.84
2018-03-13,48.96,30.78,58.5,64.08,37.84,27.75,43.8,19.5,38.4,55.44000000000001,47.0,26.180000000000003,33.93,20.160000000000004,44.0,26.4,24.96,35.42,44.73,19.09,33.62,48.16,39.44000000000001,43.0,4.48,48.95,48.95,38.54,30.96,24.91,0.0,0.77,0.73,1.17,1.06,0.0,0.96,12.88,2.28,0.68,0.44,10.56,3.24
2018-03-14,49.47,30.78,55.9,64.8,38.27,20.72,44.4,6.63,43.8,19.14,42.3,26.860000000000007,35.1,19.040000000000006,41.25,31.6,31.200000000000006,35.88,41.58,23.0,31.16,45.36000000000001,36.04,27.09,10.08,45.65000000000001,47.3,38.54,34.83,26.5,0.0,0.71,1.0,1.47,0.66,0.0,0.8200000000000001,11.2,1.65,0.5,0.5,11.04,3.2
2018-03-15,45.9,30.02,55.9,65.52,37.41,21.09,43.8,0.0,30.0,13.2,42.77,26.860000000000007,35.49,18.76,43.45,25.200000000000006,27.56,37.72,40.95,19.32,31.16,48.16,35.36,25.8,8.0,50.05,51.15000000000001,37.31,40.42,38.69000000000001,0.0,0.76,0.73,1.89,1.3,0.0,0.74,10.78,1.89,0.5,0.56,10.08,2.68
2018-03-16,44.88,29.64,53.95,61.92,38.27,27.75,45.6,13.26,39.6,27.06,38.07,28.22,35.49,17.360000000000007,39.05,28.4,39.52,41.4,42.84,17.48,31.16,43.12000000000001,38.76000000000001,29.67,5.92,41.25,47.85,35.26,37.41,29.15,0.0,0.49,0.63,0.8999999999999999,1.08,0.0,0.8200000000000001,10.500000000000002,1.71,0.9,0.34,9.6,2.8000000000000003
2018-03-17,29.58,32.68,57.85,37.44,40.85,18.87,54.6,0.0,50.4,23.76,32.43,28.22,35.49,23.520000000000003,23.65,14.0,30.16,34.96,54.18,17.71,34.03,19.6,34.0,21.07,4.16,17.6,45.65000000000001,20.5,27.95,25.97,0.0,0.39,0.41,0.69,1.02,0.0,0.8200000000000001,8.4,0.75,0.23,0.34,8.8,2.4
2018-03-18,30.6,33.82,61.75,38.88,42.57,8.879999999999997,54.6,0.0,10.8,19.8,34.309999999999995,27.200000000000006,33.15,24.360000000000007,27.500000000000004,16.0,33.28,23.46,56.7,21.62,38.95,15.12,33.32,21.5,12.32,18.15,39.05,21.32,33.97,30.21,0.0,0.61,0.67,0.6,1.42,0.0,0.8200000000000001,9.24,1.02,0.53,0.2,9.28,2.64
2018-03-19,46.92,30.78,59.15,66.24,39.56,26.27,45.0,6.63,59.4,25.74,37.6,26.520000000000003,35.88,22.12,42.35,26.8,43.16,34.96,43.47,18.630000000000006,32.39,44.8,37.40000000000001,23.65,10.24,46.75000000000001,46.75000000000001,37.31,38.7,48.76000000000001,0.0,0.8300000000000001,0.8300000000000001,0.69,1.0,0.0,0.8,12.04,0.63,1.0,0.28,9.6,3.28
2018-03-20,51.0,29.26,57.85,67.67999999999999,40.85,28.12,43.2,6.24,43.8,35.64,39.95,26.520000000000003,35.49,19.6,51.15000000000001,37.2,20.28,34.96,41.58,20.7,31.57,45.36000000000001,44.2,28.81,7.84,55.00000000000001,44.0,39.36,37.41,45.05,0.0,0.5700000000000001,0.95,1.7999999999999998,1.14,0.0,0.74,12.740000000000002,1.65,0.5,0.58,9.6,3.3200000000000003
2018-03-21,47.94,30.4,57.2,61.92,41.71,25.53,42.0,39.0,49.8,52.14,41.83,26.860000000000007,31.59,20.44,47.3,33.2,47.32,33.58,46.62,20.7,31.57,51.52,42.16,26.66,8.48,47.3,45.1,36.49,38.7,21.73,0.0,0.63,0.59,1.02,0.9,0.0,0.8,11.48,1.23,0.8,0.39,9.44,3.04
2018-03-22,47.94,30.78,54.6,66.96,40.85,22.94,43.2,6.63,60.0,66.0,41.83,26.180000000000003,33.54,19.6,40.7,40.0,20.8,33.58,42.84,19.55,31.98,45.92,44.2,29.67,13.76,46.2,45.1,38.13,40.42,27.03,0.0,0.91,0.75,0.96,1.08,0.0,0.6900000000000001,12.46,1.05,0.51,0.51,8.96,3.08
2018-03-23,44.88,30.02,55.9,62.64,39.56,28.49,45.6,20.28,39.6,33.660000000000004,37.6,28.22,35.88,19.6,52.25000000000001,35.2,26.0,39.1,44.73,20.01,31.57,43.68000000000001,41.48,29.67,11.84,46.2,42.35,33.21,36.55,34.980000000000004,0.0,0.71,0.65,1.3199999999999998,1.12,0.0,0.9,10.64,1.29,0.52,0.26,8.96,2.72
2018-03-24,30.6,33.06,57.85,36.0,43.0,14.06,55.2,15.99,14.4,27.72,30.55,27.880000000000006,35.49,25.76,25.3,17.2,45.76000000000001,34.04,57.96,19.78,35.26,16.8,44.88,23.65,4.16,18.700000000000006,46.75000000000001,21.73,41.71,12.19,0.0,0.63,0.45,0.8099999999999999,1.44,0.0,0.45,8.4,0.51,0.38,0.41,8.32,2.92
2018-03-25,29.07,34.2,63.05,37.44,43.0,18.87,55.8,7.800000000000002,28.8,11.88,31.49,26.520000000000003,32.76,22.96,26.950000000000006,18.0,52.0,22.540000000000006,61.11,19.09,38.13,14.560000000000002,35.36,18.49,8.16,19.25,39.05,21.73,36.55,12.19,0.0,0.8,0.54,0.45,1.1,0.0,0.6,9.24,0.51,0.34,0.41,8.0,2.36
2018-03-26,47.94,31.54,59.8,61.2,40.42,26.64,46.2,0.0,58.2,36.96,37.13,27.880000000000006,36.66,19.6,55.00000000000001,32.4,18.72,34.5,45.99,18.4,33.62,48.16,44.2,29.67,10.4,45.1,50.05,38.54,36.55,32.33,0.0,0.8300000000000001,0.79,0.72,1.2,0.0,0.78,13.3,2.55,0.7000000000000001,0.46,9.6,3.48
